seller_id,seller_click_days,seller_add_to_cart_days,seller_purchase_days,seller_add_to_favorite_days,seller_action_total_days,seller_purchase_day_rt
3184,155,2,25,41,158,0.15822784810126583
3185,176,12,131,172,185,0.7081081081081081
3186,124,1,49,41,130,0.3769230769230769
3187,158,4,41,53,161,0.2546583850931677
3188,159,2,99,87,164,0.6036585365853658
3189,176,21,149,178,185,0.8054054054054054
3190,67,0,31,13,69,0.4492753623188406
3191,176,24,177,165,185,0.9567567567567568
3192,176,7,110,129,184,0.5978260869565217
3193,166,4,35,91,167,0.20958083832335328
3194,164,1,36,89,176,0.20454545454545456
3195,147,2,104,73,147,0.7074829931972789
3196,176,11,120,153,184,0.6521739130434783
3197,129,1,39,24,135,0.28888888888888886
3198,153,1,28,47,160,0.175
3199,45,0,15,20,45,0.3333333333333333
3200,176,31,166,185,185,0.8972972972972973
3201,126,4,52,73,131,0.3969465648854962
3202,176,5,116,100,185,0.6270270270270271
3203,36,2,5,23,36,0.1388888888888889
3204,176,4,77,154,185,0.41621621621621624
3205,176,14,89,160,185,0.4810810810810811
3206,174,4,115,108,183,0.6284153005464481
3207,160,4,91,49,167,0.5449101796407185
3208,171,4,149,66,182,0.8186813186813187
3209,176,4,105,101,182,0.5769230769230769
3210,175,5,50,112,184,0.2717391304347826
3211,147,1,48,48,154,0.3116883116883117
3212,176,14,148,177,184,0.8043478260869565
3213,176,34,152,185,185,0.8216216216216217
3214,176,16,151,175,185,0.8162162162162162
3215,176,24,145,162,185,0.7837837837837838
3216,176,6,80,122,184,0.43478260869565216
3217,140,4,51,41,146,0.3493150684931507
3218,176,17,179,179,185,0.9675675675675676
3219,174,9,136,107,182,0.7472527472527473
3220,138,2,36,31,141,0.2553191489361702
3221,34,0,10,22,43,0.23255813953488372
3222,109,0,38,26,111,0.34234234234234234
3223,169,7,87,70,178,0.4887640449438202
3224,176,13,120,105,180,0.6666666666666666
3225,174,9,56,97,181,0.30939226519337015
3226,172,12,96,111,174,0.5517241379310345
3227,77,1,34,34,77,0.44155844155844154
3228,108,4,52,37,109,0.47706422018348627
3229,49,2,9,23,49,0.1836734693877551
3230,176,25,185,164,185,1.0
3231,176,6,70,174,185,0.3783783783783784
3232,155,1,33,63,161,0.20496894409937888
3233,174,9,88,111,184,0.4782608695652174
3234,176,14,153,179,185,0.827027027027027
3235,176,10,144,137,184,0.782608695652174
3236,176,27,170,176,184,0.9239130434782609
3237,164,6,49,63,166,0.29518072289156627
3238,91,6,26,29,92,0.2826086956521739
3239,172,2,77,77,179,0.4301675977653631
3240,171,2,58,62,174,0.3333333333333333
3241,113,1,56,37,113,0.49557522123893805
3242,176,4,55,119,176,0.3125
3243,176,7,153,132,185,0.827027027027027
3244,172,2,116,58,176,0.6590909090909091
3245,61,2,5,20,64,0.078125
3246,176,5,46,136,184,0.25
3247,148,2,57,59,156,0.36538461538461536
3248,175,9,59,123,183,0.3224043715846995
3249,176,8,116,128,185,0.6270270270270271
3250,126,3,50,36,128,0.390625
3251,176,7,153,148,184,0.8315217391304348
3252,166,2,87,57,174,0.5
3253,173,1,125,94,184,0.6793478260869565
3254,162,3,54,62,165,0.32727272727272727
3255,176,13,102,132,185,0.5513513513513514
3256,173,0,114,52,177,0.6440677966101694
3257,129,2,37,22,134,0.27611940298507465
3258,176,2,76,78,181,0.4198895027624309
3259,97,10,70,63,97,0.7216494845360825
3260,149,2,26,28,151,0.17218543046357615
3261,91,7,32,63,91,0.3516483516483517
3262,171,10,51,60,179,0.2849162011173184
3263,173,9,78,75,178,0.43820224719101125
3264,81,2,1,19,82,0.012195121951219513
3265,175,2,58,99,183,0.31693989071038253
3266,90,15,83,76,91,0.9120879120879121
3267,137,2,9,35,141,0.06382978723404255
3268,140,1,105,53,140,0.75
3269,99,1,47,33,101,0.46534653465346537
3270,176,19,157,139,185,0.8486486486486486
3271,171,6,47,100,179,0.26256983240223464
3272,169,6,34,110,177,0.192090395480226
3273,18,6,5,11,18,0.2777777777777778
3274,113,2,93,64,113,0.8230088495575221
3275,176,8,89,149,179,0.4972067039106145
3276,176,0,139,84,184,0.7554347826086957
3277,124,9,86,81,126,0.6825396825396826
3278,165,3,58,63,170,0.3411764705882353
3279,176,9,180,171,185,0.972972972972973
3280,176,6,71,136,184,0.3858695652173913
3281,171,3,52,33,174,0.2988505747126437
3282,176,0,150,87,181,0.8287292817679558
3283,176,6,116,114,184,0.6304347826086957
3284,88,16,81,79,88,0.9204545454545454
3285,121,0,27,34,129,0.20930232558139536
3286,158,3,89,80,162,0.5493827160493827
3287,130,8,22,45,139,0.15827338129496402
3288,169,10,102,112,176,0.5795454545454546
3289,175,11,100,91,178,0.5617977528089888
3290,110,2,63,45,112,0.5625
3291,29,8,28,27,29,0.9655172413793104
3292,47,0,4,10,48,0.08333333333333333
3293,175,3,28,102,179,0.1564245810055866
3294,176,5,44,91,181,0.2430939226519337
3295,176,20,163,185,185,0.8810810810810811
3296,176,24,128,185,185,0.6918918918918919
3297,176,5,173,171,184,0.9402173913043478
3298,176,3,174,166,185,0.9405405405405406
3299,174,4,95,70,181,0.5248618784530387
3300,176,4,114,133,184,0.6195652173913043
3301,43,3,23,18,44,0.5227272727272727
3302,176,5,62,81,183,0.33879781420765026
3303,143,4,40,65,151,0.26490066225165565
3304,176,12,112,135,184,0.6086956521739131
3305,175,5,126,79,179,0.7039106145251397
3306,64,2,15,42,64,0.234375
3307,131,2,65,30,137,0.4744525547445255
3308,176,8,148,165,185,0.8
3309,27,1,11,18,27,0.4074074074074074
3310,173,2,120,81,181,0.6629834254143646
3311,175,8,67,115,179,0.3743016759776536
3312,142,3,71,57,142,0.5
3313,102,3,36,61,104,0.34615384615384615
3314,173,4,54,57,175,0.30857142857142855
3315,177,18,127,184,186,0.6827956989247311
3316,172,0,112,60,179,0.6256983240223464
3317,166,3,87,69,173,0.5028901734104047
3318,167,3,34,67,180,0.18888888888888888
3319,176,18,174,146,185,0.9405405405405406
3320,173,5,138,109,182,0.7582417582417582
3321,149,3,38,51,157,0.24203821656050956
3322,176,4,163,138,184,0.8858695652173914
3323,176,14,152,120,185,0.8216216216216217
3324,167,2,48,56,168,0.2857142857142857
3325,171,1,86,62,171,0.5029239766081871
3326,176,34,182,175,185,0.9837837837837838
3327,176,3,59,103,184,0.32065217391304346
3328,172,2,77,80,179,0.4301675977653631
3329,163,3,94,87,170,0.5529411764705883
3330,174,3,134,68,181,0.7403314917127072
3331,133,0,45,23,137,0.3284671532846715
3332,176,6,142,155,185,0.7675675675675676
3333,70,2,31,20,70,0.44285714285714284
3334,176,1,166,103,183,0.907103825136612
3335,169,3,83,81,174,0.47701149425287354
3336,175,2,55,80,179,0.30726256983240224
3337,158,4,35,66,162,0.21604938271604937
3338,174,7,64,137,179,0.3575418994413408
3339,176,2,113,83,184,0.6141304347826086
3340,175,4,47,72,184,0.2554347826086957
3341,101,11,54,78,103,0.5242718446601942
3342,39,0,9,22,39,0.23076923076923078
3343,75,2,31,27,75,0.41333333333333333
3344,175,6,139,92,184,0.7554347826086957
3345,148,6,47,89,158,0.2974683544303797
3346,75,1,40,38,77,0.5194805194805194
3347,167,2,88,95,176,0.5
3348,176,0,57,168,185,0.3081081081081081
3349,176,16,121,181,185,0.654054054054054
3350,176,17,173,178,185,0.9351351351351351
3351,159,6,37,81,163,0.22699386503067484
3352,176,1,99,76,181,0.5469613259668509
3353,176,10,182,155,185,0.9837837837837838
3354,176,10,84,171,184,0.45652173913043476
3355,176,9,125,165,185,0.6756756756756757
3356,169,2,57,69,175,0.32571428571428573
3357,176,7,99,156,185,0.5351351351351351
3358,157,1,65,57,164,0.39634146341463417
3359,121,2,13,15,124,0.10483870967741936
3360,140,3,40,41,145,0.27586206896551724
3361,176,9,77,97,180,0.42777777777777776
3362,165,1,83,81,176,0.4715909090909091
3363,127,4,38,51,129,0.29457364341085274
3364,116,5,59,37,117,0.5042735042735043
3365,176,10,150,149,185,0.8108108108108109
3366,175,12,74,140,182,0.4065934065934066
3367,122,2,17,24,126,0.1349206349206349
3368,176,16,177,182,185,0.9567567567567568
3369,168,2,33,88,172,0.19186046511627908
3370,46,2,5,11,46,0.10869565217391304
3371,176,6,131,128,185,0.7081081081081081
3372,138,1,74,39,154,0.4805194805194805
3373,163,3,60,78,171,0.3508771929824561
3374,176,5,19,105,183,0.10382513661202186
3375,52,5,37,39,52,0.7115384615384616
3376,176,9,104,133,184,0.5652173913043478
3377,176,28,117,160,185,0.6324324324324324
3378,59,3,35,25,59,0.5932203389830508
3379,111,4,38,36,111,0.34234234234234234
3380,176,7,116,83,185,0.6270270270270271
3381,177,11,142,166,184,0.7717391304347826
3382,154,1,35,71,158,0.22151898734177214
3383,167,4,68,73,172,0.3953488372093023
3384,165,1,64,45,169,0.378698224852071
3385,125,3,20,57,134,0.14925373134328357
3386,83,3,42,41,83,0.5060240963855421
3387,107,1,21,36,112,0.1875
3388,176,8,89,152,182,0.489010989010989
3389,176,9,127,141,185,0.6864864864864865
3390,163,4,76,40,167,0.4550898203592814
3391,173,4,42,116,177,0.23728813559322035
3392,176,12,104,160,185,0.5621621621621622
3393,161,2,97,77,169,0.5739644970414202
3394,174,2,80,51,181,0.4419889502762431
3395,176,25,162,182,185,0.8756756756756757
3396,159,6,42,51,164,0.25609756097560976
3397,163,2,29,84,169,0.17159763313609466
3398,174,6,118,124,184,0.6413043478260869
3399,144,4,63,48,152,0.4144736842105263
3400,134,0,47,37,143,0.32867132867132864
3401,60,1,17,13,61,0.2786885245901639
3402,176,6,82,146,184,0.44565217391304346
3403,133,3,54,38,139,0.38848920863309355
3404,159,2,33,29,161,0.20496894409937888
3405,30,1,13,5,30,0.43333333333333335
3406,102,4,44,34,103,0.42718446601941745
3407,149,4,45,80,162,0.2777777777777778
3408,168,5,29,99,172,0.1686046511627907
3409,172,7,127,129,181,0.7016574585635359
3410,176,7,144,134,182,0.7912087912087912
3411,174,3,50,99,183,0.273224043715847
3412,158,8,78,83,159,0.49056603773584906
3413,172,4,53,100,181,0.292817679558011
3414,176,4,93,103,180,0.5166666666666667
3415,176,15,137,182,185,0.7405405405405405
3416,176,3,127,121,184,0.6902173913043478
3417,145,11,47,59,146,0.3219178082191781
3418,165,9,55,75,170,0.3235294117647059
3419,174,5,78,100,181,0.430939226519337
3420,176,26,130,171,183,0.7103825136612022
3421,176,14,172,163,185,0.9297297297297298
3422,159,7,54,87,161,0.33540372670807456
3423,97,0,39,79,118,0.3305084745762712
3424,160,6,70,58,167,0.41916167664670656
3425,176,10,166,136,185,0.8972972972972973
3426,160,5,92,61,164,0.5609756097560976
3427,176,13,170,170,185,0.918918918918919
3428,159,4,66,75,168,0.39285714285714285
3429,105,1,46,17,106,0.4339622641509434
3430,176,5,67,146,184,0.3641304347826087
3431,82,1,22,42,82,0.2682926829268293
3432,176,11,91,169,183,0.4972677595628415
3433,176,12,113,176,183,0.6174863387978142
3434,133,4,44,28,134,0.3283582089552239
3435,164,5,61,69,169,0.3609467455621302
3436,140,2,30,35,146,0.2054794520547945
3437,174,4,115,126,176,0.6534090909090909
3438,33,0,28,18,33,0.8484848484848485
3439,109,0,18,16,109,0.1651376146788991
3440,166,3,95,50,174,0.5459770114942529
3441,133,6,49,62,136,0.3602941176470588
3442,176,17,84,148,185,0.4540540540540541
3443,16,2,15,12,16,0.9375
3444,122,15,38,54,125,0.304
3445,162,6,30,51,166,0.18072289156626506
3446,176,3,155,80,183,0.8469945355191257
3447,139,3,31,68,143,0.21678321678321677
3448,175,8,80,82,180,0.4444444444444444
3449,176,33,179,185,185,0.9675675675675676
3450,103,1,62,49,103,0.6019417475728155
3451,176,12,133,108,185,0.7189189189189189
3452,106,1,32,46,109,0.29357798165137616
3453,151,7,46,78,153,0.3006535947712418
3454,176,6,117,119,185,0.6324324324324324
3455,176,8,132,129,185,0.7135135135135136
3456,147,4,52,73,154,0.33766233766233766
3457,157,7,77,111,157,0.49044585987261147
3458,164,0,64,59,176,0.36363636363636365
3459,176,1,58,85,180,0.32222222222222224
3460,176,33,185,172,185,1.0
3461,176,2,126,113,185,0.6810810810810811
3462,176,5,146,159,185,0.7891891891891892
3463,176,10,89,142,185,0.4810810810810811
3464,90,3,52,40,92,0.5652173913043478
3465,79,4,54,56,79,0.6835443037974683
3466,173,2,47,104,179,0.26256983240223464
3467,169,4,94,60,175,0.5371428571428571
3468,176,27,185,164,185,1.0
3469,142,9,57,87,143,0.3986013986013986
3470,167,4,115,67,176,0.6534090909090909
3471,144,6,40,57,149,0.2684563758389262
3472,176,25,185,175,185,1.0
3473,176,17,65,182,185,0.35135135135135137
3474,176,5,78,131,185,0.42162162162162165
3475,163,2,19,65,167,0.11377245508982035
3476,176,8,112,123,185,0.6054054054054054
3477,175,7,138,107,183,0.7540983606557377
3478,176,6,40,162,181,0.22099447513812154
3479,170,5,77,94,177,0.4350282485875706
3480,112,0,41,22,118,0.3474576271186441
3481,175,14,80,140,180,0.4444444444444444
3482,173,10,124,114,182,0.6813186813186813
3483,168,6,32,65,173,0.18497109826589594
3484,176,13,155,163,185,0.8378378378378378
3485,71,1,30,22,73,0.410958904109589
3486,176,31,176,173,185,0.9513513513513514
3487,94,0,20,23,96,0.20833333333333334
3488,64,2,38,41,64,0.59375
3489,176,3,51,121,181,0.281767955801105
3490,174,7,93,121,174,0.5344827586206896
3491,176,58,185,185,185,1.0
3492,137,2,30,55,141,0.2127659574468085
3493,146,2,67,45,152,0.4407894736842105
3494,166,4,19,72,170,0.11176470588235295
3495,127,3,38,40,130,0.2923076923076923
3496,175,12,143,151,184,0.7771739130434783
3497,176,13,103,179,185,0.5567567567567567
3498,172,3,31,102,178,0.17415730337078653
3499,176,4,68,124,185,0.3675675675675676
3500,176,8,43,137,185,0.23243243243243245
3501,154,1,24,38,156,0.15384615384615385
3502,176,10,185,169,185,1.0
3503,163,5,59,60,168,0.35119047619047616
3504,175,4,125,102,184,0.6793478260869565
3505,99,2,22,37,105,0.20952380952380953
3506,173,4,87,65,181,0.48066298342541436
3507,176,54,180,184,185,0.972972972972973
3508,145,3,117,99,146,0.8013698630136986
3509,125,0,61,26,127,0.48031496062992124
3510,167,4,94,66,169,0.5562130177514792
3511,176,27,141,185,185,0.7621621621621621
3512,150,4,24,52,153,0.1568627450980392
3513,133,4,88,85,140,0.6285714285714286
3514,68,2,18,29,68,0.2647058823529412
3515,155,0,78,53,162,0.48148148148148145
3516,171,2,95,49,175,0.5428571428571428
3517,144,2,20,65,154,0.12987012987012986
3518,132,14,33,84,135,0.24444444444444444
3519,167,3,67,65,176,0.3806818181818182
3520,150,0,64,33,155,0.4129032258064516
3521,176,8,160,124,185,0.8648648648648649
3522,155,6,63,78,162,0.3888888888888889
3523,173,4,98,100,180,0.5444444444444444
3524,176,4,179,170,184,0.9728260869565217
3525,163,5,35,71,173,0.2023121387283237
3526,127,9,95,118,127,0.7480314960629921
3527,144,1,76,50,145,0.5241379310344828
3528,176,9,65,156,184,0.3532608695652174
3529,175,15,128,117,183,0.6994535519125683
3530,106,1,27,21,107,0.2523364485981308
3531,170,7,44,100,179,0.24581005586592178
3532,100,0,25,18,107,0.2336448598130841
3533,176,8,123,101,177,0.6949152542372882
3534,139,1,67,84,143,0.46853146853146854
3535,58,5,12,30,58,0.20689655172413793
3536,153,12,30,55,153,0.19607843137254902
3537,157,5,44,91,162,0.2716049382716049
3538,161,5,108,55,166,0.6506024096385542
3539,170,3,37,84,177,0.20903954802259886
3540,153,4,47,50,160,0.29375
3541,157,9,39,62,161,0.2422360248447205
3542,167,5,65,62,171,0.38011695906432746
3543,170,1,41,109,178,0.2303370786516854
3544,169,5,93,88,177,0.5254237288135594
3545,175,12,123,108,184,0.6684782608695652
3546,174,5,40,94,182,0.21978021978021978
3547,30,9,67,121,121,0.5537190082644629
3548,176,3,125,86,184,0.6793478260869565
3549,146,2,27,48,153,0.17647058823529413
3550,166,2,44,93,172,0.2558139534883721
3551,176,13,163,156,185,0.8810810810810811
3552,176,10,154,124,178,0.8651685393258427
3553,173,5,117,75,179,0.6536312849162011
3554,175,4,134,66,183,0.73224043715847
3555,176,11,140,129,183,0.7650273224043715
3556,176,39,178,185,185,0.9621621621621622
3557,143,3,20,49,150,0.13333333333333333
3558,78,3,24,35,81,0.2962962962962963
3559,176,0,75,109,181,0.4143646408839779
3560,173,2,80,67,176,0.45454545454545453
3561,149,8,56,70,153,0.3660130718954248
3562,175,3,59,92,182,0.3241758241758242
3563,176,4,79,112,184,0.42934782608695654
3564,120,1,28,34,122,0.22950819672131148
3565,59,1,28,39,59,0.4745762711864407
3566,160,0,68,66,165,0.4121212121212121
3567,176,25,113,174,184,0.6141304347826086
3568,97,1,1,16,97,0.010309278350515464
3569,29,1,10,13,29,0.3448275862068966
3570,149,8,61,54,156,0.391025641025641
3571,157,4,56,51,159,0.3522012578616352
3572,176,8,102,141,184,0.5543478260869565
3573,163,5,15,38,164,0.09146341463414634
3574,175,6,54,110,181,0.2983425414364641
3575,109,3,26,37,109,0.23853211009174313
3576,175,7,115,66,183,0.6284153005464481
3577,175,1,84,110,183,0.45901639344262296
3578,176,19,104,178,184,0.5652173913043478
3579,86,7,55,53,86,0.6395348837209303
3580,163,2,29,74,164,0.17682926829268292
3581,167,1,39,68,173,0.2254335260115607
3582,166,7,32,80,173,0.18497109826589594
3583,175,6,166,113,183,0.907103825136612
3584,155,5,70,48,161,0.43478260869565216
3585,176,3,20,148,183,0.1092896174863388
3586,173,14,126,140,180,0.7
3587,171,3,57,63,173,0.32947976878612717
3588,165,4,69,64,172,0.4011627906976744
3589,159,2,43,18,163,0.26380368098159507
3590,176,5,126,151,185,0.6810810810810811
3591,172,2,78,67,180,0.43333333333333335
3592,176,4,176,148,181,0.9723756906077348
3593,165,7,16,75,167,0.09580838323353294
3594,171,1,24,67,176,0.13636363636363635
3595,176,14,159,184,185,0.8594594594594595
3596,176,17,112,170,185,0.6054054054054054
3597,175,5,111,151,183,0.6065573770491803
3598,144,7,10,39,147,0.06802721088435375
3599,176,3,42,167,181,0.23204419889502761
3600,176,4,113,103,180,0.6277777777777778
3601,76,5,61,49,76,0.8026315789473685
3602,122,6,33,62,126,0.2619047619047619
3603,175,11,112,99,184,0.6086956521739131
3604,169,2,69,93,177,0.3898305084745763
3605,176,3,80,98,181,0.4419889502762431
3606,176,6,60,163,184,0.32608695652173914
3607,176,9,161,144,185,0.8702702702702703
3608,176,4,157,75,184,0.8532608695652174
3609,176,23,178,183,185,0.9621621621621622
3610,176,20,151,162,185,0.8162162162162162
3611,170,3,60,41,175,0.34285714285714286
3612,115,3,77,76,115,0.6695652173913044
3613,94,1,6,33,98,0.061224489795918366
3614,176,21,185,185,185,1.0
3615,78,6,35,34,79,0.4430379746835443
3616,103,5,10,51,105,0.09523809523809523
3617,140,0,6,32,143,0.04195804195804196
3618,143,1,35,44,145,0.2413793103448276
3619,171,8,68,109,176,0.38636363636363635
3620,167,4,44,104,175,0.25142857142857145
3621,176,3,179,106,179,1.0
3622,98,4,49,38,104,0.47115384615384615
3623,176,32,160,181,185,0.8648648648648649
3624,176,6,79,55,178,0.4438202247191011
3625,176,2,40,111,182,0.21978021978021978
3626,174,2,147,81,182,0.8076923076923077
3627,176,15,152,182,185,0.8216216216216217
3628,165,12,82,98,173,0.47398843930635837
3629,176,9,34,141,179,0.18994413407821228
3630,175,7,11,106,179,0.061452513966480445
3631,158,5,61,72,159,0.3836477987421384
3632,83,4,11,22,85,0.12941176470588237
3633,132,2,23,51,140,0.16428571428571428
3634,176,6,62,137,183,0.33879781420765026
3635,176,16,100,157,184,0.5434782608695652
3636,175,3,128,83,180,0.7111111111111111
3637,173,3,58,87,180,0.32222222222222224
3638,176,5,50,128,180,0.2777777777777778
3639,174,6,71,127,180,0.39444444444444443
3640,176,12,122,160,185,0.6594594594594595
3641,65,3,28,27,67,0.417910447761194
3642,174,0,78,91,176,0.4431818181818182
3643,172,1,158,85,182,0.8681318681318682
3644,124,0,63,70,124,0.5080645161290323
3645,176,20,168,182,185,0.9081081081081082
3646,170,0,43,59,175,0.24571428571428572
3647,175,13,146,172,185,0.7891891891891892
3648,175,0,135,63,183,0.7377049180327869
3649,176,13,145,158,185,0.7837837837837838
3650,176,3,168,134,185,0.9081081081081082
3651,161,1,46,55,171,0.26900584795321636
3652,164,1,29,84,175,0.1657142857142857
3653,12,0,2,10,15,0.13333333333333333
3654,171,6,48,67,179,0.2681564245810056
3655,114,4,19,37,119,0.15966386554621848
3656,175,7,91,82,184,0.4945652173913043
3657,176,4,184,99,185,0.9945945945945946
3658,171,4,124,93,176,0.7045454545454546
3659,176,24,151,185,185,0.8162162162162162
3660,113,1,31,24,116,0.2672413793103448
